,InchiKey,ClassyFire compound kingdom,SMILES,both same,SMILES with metal ions removed,Status,Dataset
461,GMMAPXRGRVJYJY-UHFFFAOYSA-J,Organic compounds,CC(=O)Nc1ccc(c2c1c(O)c(N=Nc1ccc(c3c1cc(cc3)S(=O)(=O)[O-])N=Nc1ccc(cc1)S(=O)(=O)[O-])c(c2)S(=O)(=O)[O-])S(=O)(=O)[O-].[Na+].[Na+].[Na+].[Na+],False,CC(=O)Nc1ccc(c2c1c(O)c(N=Nc1ccc(c3c1cc(cc3)S(=O)(=O)[O-])N=Nc1ccc(cc1)S(=O)(=O)[O-])c(c2)S(=O)(=O)[O-])S(=O)(=O)[O-],0,CPDBAS
462,GMZOUDFUPHOZBW-UHFFFAOYSA-N,Organic compounds,O=NN(C(=O)c1n(C)cnc1N(N=O)C)C,True,O=NN(C(=O)c1n(C)cnc1N(N=O)C)C,1,CCRIS
463,GNBHRKFJIUUOQI-UHFFFAOYSA-N,Organic compounds,Oc1ccc2c(c1)Oc1c(C32OC(=O)c2c3cccc2)ccc(c1)O,True,Oc1ccc2c(c1)Oc1c(C32OC(=O)c2c3cccc2)ccc(c1)O,0,CCRIS
464,GNCOVOVCHIHPHP-UHFFFAOYSA-N,Organic compounds,CC(=O)C(C(=O)Nc1ccccc1)N=Nc1ccc(cc1Cl)c1ccc(c(c1)Cl)N=NC(C(=O)Nc1ccccc1)C(=O)C,True,CC(=O)C(C(=O)Nc1ccccc1)N=Nc1ccc(cc1Cl)c1ccc(c(c1)Cl)N=NC(C(=O)Nc1ccccc1)C(=O)C,0,CCRIS
465,GNOIPBMMFNIUFM-UHFFFAOYSA-N,Organic compounds,CN(P(=O)(N(C)C)N(C)C)C,True,CN(P(=O)(N(C)C)N(C)C)C,1,CCRIS
466,GOFRPYBDTSWZBB-UHFFFAOYSA-N,Organic compounds,O=NN(C(=O)N)CC(O)C,True,O=NN(C(=O)N)CC(O)C,1,CCRIS
467,GOHBXWHNJHENRX-UHFFFAOYSA-N,Organic compounds,Cc1cc2ccccc2c2c1c1ccccc1cc2,True,Cc1cc2ccccc2c2c1c1ccccc1cc2,1,CCRIS
468,GOOHAUXETOMSMM-UHFFFAOYSA-N,Organic compounds,CC1CO1,True,CC1CO1,1,CPDBAS
469,GOPFSGIKKZFUJK-UHFFFAOYSA-N,Organic compounds,O=NN(c1cccnc1)C,True,O=NN(c1cccnc1)C,0,CPDB
470,GOXQRTZXKQZDDN-UHFFFAOYSA-N,Organic compounds,CCCCC(COC(=O)C=C)CC,True,CCCCC(COC(=O)C=C)CC,0,CCRIS
471,GPAPPPVRLPGFEQ-UHFFFAOYSA-N,Organic compounds,Clc1ccc(cc1)S(=O)(=O)c1ccc(cc1)Cl,True,Clc1ccc(cc1)S(=O)(=O)c1ccc(cc1)Cl,0,CCRIS
472,GPEINOHASDVYFS-UHFFFAOYSA-N,Organic compounds,NC(=O)Cc1c([O-])on[n+]1Cc1ccccc1,True,NC(=O)Cc1c([O-])on[n+]1Cc1ccccc1,1,CPDBAS
473,GPMYDZBSYQUDJZ-UHFFFAOYSA-N,Organic compounds,CCOc1ccc(cc1)N(C(=O)C)O,True,CCOc1ccc(cc1)N(C(=O)C)O,1,CCRIS
474,GPNYZBKIGXGYNU-UHFFFAOYSA-N,Organic compounds,CCc1cc(Cc2cc(CC)cc(c2O)C(C)(C)C)c(c(c1)C(C)(C)C)O,True,CCc1cc(Cc2cc(CC)cc(c2O)C(C)(C)C)c(c(c1)C(C)(C)C)O,0,CCRIS
475,GPOWYVZNNHYPBM-UHFFFAOYSA-N,Organic compounds,CC.CC.CC.CC.CC.CC,True,CC.CC.CC.CC.CC.CC,0,CPDB
476,GPXLRLUVLMHHIK-UHFFFAOYSA-N,Organic compounds,O=C(Nc1ccnc(c1)Cl)Nc1ccccc1,True,O=C(Nc1ccnc(c1)Cl)Nc1ccccc1,0,CCRIS
477,GQCZPFJGIXHZMB-UHFFFAOYSA-N,Organic compounds,CC(COC(C)(C)C)O,True,CC(COC(C)(C)C)O,1,CPDBAS
478,GQEAXOLSWXBKCS-UHFFFAOYSA-N,Organic compounds,O=C1CCc2c1cc1Cc3c4c1c2ccc4ccc3,True,O=C1CCc2c1cc1Cc3c4c1c2ccc4ccc3,1,CCRIS
479,GQFGHCRXPLROOF-UHFFFAOYSA-N,Organic compounds,OS(=O)(=O)O.Nc1ccc(c(c1)Cl)N,True,OS(=O)(=O)O.Nc1ccc(c(c1)Cl)N,0,CCRIS
480,GRNATAWQTZDBFV-UHFFFAOYSA-N,Organic compounds,[O-][N+](=O)c1cccc2c1ccc1c2ccc2c1cccc2,True,[O-][N+](=O)c1cccc2c1ccc1c2ccc2c1cccc2,0,CCRIS
481,GRNOROTVWGAYBY-UHFFFAOYSA-N,Organic compounds,CCCCCCCCCCCCCC(=O)ON(c1ccc2c(c1)Cc1c2cccc1)C(=O)C,True,CCCCCCCCCCCCCC(=O)ON(c1ccc2c(c1)Cc1c2cccc1)C(=O)C,1,CCRIS
482,GRRXUTATUJXPLW-UHFFFAOYSA-N,Organic compounds,CNc1nncc2c1cccc2.Cl,True,CNc1nncc2c1cccc2.Cl,1,CCRIS
483,GRUOGLPIAPZLHJ-UHFFFAOYSA-N,Organic compounds,S=C=NCCCc1ccccc1,True,S=C=NCCCc1ccccc1,0,CPDB
484,GRYFJBRXMFVEIL-UHFFFAOYSA-N,Organic compounds,C=CCN(CC=C)N=O,True,C=CCN(CC=C)N=O,1,CCRIS
485,GSCLMSFRWBPUSK-UHFFFAOYSA-N,Organic compounds,CC1CC(=O)O1,True,CC1CC(=O)O1,1,CCRIS
486,GSTWSMBPFZRZGT-DYESRHJHSA-N,Organic compounds,c1ccc2c(c1)ccc1c2nc2c(c1)ccc1c2[C@@H]2O[C@@H]2CC1,True,c1ccc2c(c1)ccc1c2nc2c(c1)ccc1c2[C@@H]2O[C@@H]2CC1,0,CCRIS
487,GSTWSMBPFZRZGT-UWJYYQICSA-N,Organic compounds,c1ccc2c(c1)ccc1c2nc2c(c1)ccc1c2[C@H]2O[C@H]2CC1,True,c1ccc2c(c1)ccc1c2nc2c(c1)ccc1c2[C@H]2O[C@H]2CC1,1,CCRIS
488,GTDQLJVKXFXBMM-UHFFFAOYSA-N,Organic compounds,c1ccc2c(c1)c1ccc3c4c1c(c2)Cc4ccc3,True,c1ccc2c(c1)c1ccc3c4c1c(c2)Cc4ccc3,0,IARC
489,GTDVLOQPWWYRHL-WCIQWLHISA-N,Organic compounds,O[C@@H]1[C@@H]2O[C@@H]2c2c([C@H]1O)ccc1c2c(C)c(C)c2c1cccc2,True,O[C@@H]1[C@@H]2O[C@@H]2c2c([C@H]1O)ccc1c2c(C)c(C)c2c1cccc2,1,CCRIS
490,GTVWRXDRKAHEAD-UHFFFAOYSA-N,Organic compounds,CCCCC(COP(=O)(OCC(CCCC)CC)OCC(CCCC)CC)CC,True,CCCCC(COP(=O)(OCC(CCCC)CC)OCC(CCCC)CC)CC,1,CCRIS
491,GUHXYHYUBFCYGJ-UHFFFAOYSA-N,Organic compounds,Nc1ccc(cc1)c1ccccc1.Cl,True,Nc1ccc(cc1)c1ccccc1.Cl,1,CPDB
492,GUMSHIGGVOJLBP-SLRPQMTOSA-N,Organic compounds,COc1ccc(cc1OC)[C@@H]1CC(=O)c2c(O1)cc(cc2O)O[C@@H]1O[C@H](CO[C@@H]2O[C@@H](C)[C@@H]([C@H]([C@H]2O)O)O)[C@H]([C@@H]([C@H]1O)O)O,True,COc1ccc(cc1OC)[C@@H]1CC(=O)c2c(O1)cc(cc2O)O[C@@H]1O[C@H](CO[C@@H]2O[C@@H](C)[C@@H]([C@H]([C@H]2O)O)O)[C@H]([C@@H]([C@H]1O)O)O,0,CCRIS
493,GUVLYNGULCJVDO-UHFFFAOYSA-N,Organic compounds,CCCN(C(=O)SCC)CCC,True,CCCN(C(=O)SCC)CCC,0,CCRIS
494,GUWSLQUAAYEZAF-UHFFFAOYSA-L,Organic compounds,[O-]C(=O)C.[O-]C(=O)C.[Pb+2],False,[O-]C(=O)C.[O-]C(=O)C,1,CCRIS
495,GUXACCKTQWVTLG-UHFFFAOYSA-N,Organic compounds,[O-][N+](=O)c1ccc2c3c1ccc1c3c(cc2)c(cc1)[N+](=O)[O-],True,[O-][N+](=O)c1ccc2c3c1ccc1c3c(cc2)c(cc1)[N+](=O)[O-],1,CCRIS
496,GVJHHUAWPYXKBD-IEOSBIPESA-N,Organic compounds,C[C@@H](CCC[C@]1(C)CCc2c(O1)c(C)c(c(c2C)O)C)CCC[C@@H](CCCC(C)C)C,True,C[C@@H](CCC[C@]1(C)CCc2c(O1)c(C)c(c(c2C)O)C)CCC[C@@H](CCCC(C)C)C,0,CPDB
497,GVJHHUAWPYXKBD-UHFFFAOYSA-N,Organic compounds,CC(CCCC1(C)CCc2c(O1)c(C)c(c(c2C)O)C)CCCC(CCCC(C)C)C,True,CC(CCCC1(C)CCc2c(O1)c(C)c(c(c2C)O)C)CCCC(CCCC(C)C)C,1,CPDB
498,GVNWZKBFMFUVNX-UHFFFAOYSA-N,Organic compounds,NC(=O)CCCCC(=O)N,True,NC(=O)CCCCC(=O)N,0,CPDBAS
499,GVYLCNUFSHDAAW-UHFFFAOYSA-N,Organic compounds,ClC12C(Cl)(Cl)C3(C4(C1(Cl)C1(C2(Cl)C3(C4(C1(Cl)Cl)Cl)Cl)Cl)Cl)Cl,True,ClC12C(Cl)(Cl)C3(C4(C1(Cl)C1(C2(Cl)C3(C4(C1(Cl)Cl)Cl)Cl)Cl)Cl)Cl,1,CCRIS
500,GWFOVSGRNGAGDL-FSDSQADBSA-N,Organic compounds,OC[C@@H]1[C@@H](CO)C[C@H]1n1cnc2c1nc(N)[nH]c2=O,True,OC[C@@H]1[C@@H](CO)C[C@H]1n1cnc2c1nc(N)[nH]c2=O,1,CCRIS
501,GWHJZXXIDMPWGX-UHFFFAOYSA-N,Organic compounds,Cc1ccc(c(c1)C)C,True,Cc1ccc(c(c1)C)C,1,CPDB
502,GWIAAIUASRVOIA-UHFFFAOYSA-N,Organic compounds,Nc1ccc2c(c1S(=O)(=O)O)cccc2,True,Nc1ccc2c(c1S(=O)(=O)O)cccc2,0,CPDBAS
503,GWSLPKWCBFSXCD-UHFFFAOYSA-N,Organic compounds,CC(N=[N+](C(C)C)[O-])C,True,CC(N=[N+](C(C)C)[O-])C,1,CPDB
504,GXCSNALCLRPEAS-CFYXSCKTSA-N,Organic compounds,[O-]/N=[N+](/c1ccccc1)\[O-].[NH4+],True,[O-]/N=[N+](/c1ccccc1)\[O-].[NH4+],1,CCRIS
505,GXDALQBWZGODGZ-UHFFFAOYSA-N,Organic compounds,COc1ccc(cc1)CCN1CCC(CC1)Nc1nc2c(n1Cc1ccc(cc1)F)cccc2,True,COc1ccc(cc1)CCN1CCC(CC1)Nc1nc2c(n1Cc1ccc(cc1)F)cccc2,0,CCRIS
506,GXXOBXPRDUPYEJ-UHFFFAOYSA-N,Organic compounds,CCCCNN.Cl,True,CCCCNN.Cl,1,CCRIS
507,GYCMBHHDWRMZGG-UHFFFAOYSA-N,Organic compounds,CC(=C)C#N,True,CC(=C)C#N,0,CCRIS
508,GYEJGVYFCBTODU-UHFFFAOYSA-N,Organic compounds,[O-][N+](=O)c1cc2ccc3c4c2c(c1)ccc4cc1c3cccc1,True,[O-][N+](=O)c1cc2ccc3c4c2c(c1)ccc4cc1c3cccc1,1,CCRIS
509,GYFAGKUZYNFMBN-UHFFFAOYSA-N,Organic compounds,c1cc2ccc3c4c2c(c1)c1cccc2c1c4c(cc3)cc2,True,c1cc2ccc3c4c2c(c1)c1cccc2c1c4c(cc3)cc2,0,CCRIS
510,GYNOTJLCULOEIM-XKRJZGAWSA-N,Organic compounds,COc1cc2O[C@@H]3[C@H](c2c2c1c1[C@@H](O)CC(=O)c1c(=O)o2)C=CO3,True,COc1cc2O[C@@H]3[C@H](c2c2c1c1[C@@H](O)CC(=O)c1c(=O)o2)C=CO3,1,CHEBI
511,GYRMPDLIHUXUIG-UHFFFAOYSA-N,Organic compounds,CC(=O)Nc1scc(n1)c1ccc(o1)[N+](=O)[O-],True,CC(=O)Nc1scc(n1)c1ccc(o1)[N+](=O)[O-],1,CCRIS
512,GYSSRZJIHXQEHQ-UHFFFAOYSA-N,Organic compounds,O=C(C1=C(C)OCCS1)Nc1ccccc1,True,O=C(C1=C(C)OCCS1)Nc1ccccc1,1,CCRIS
513,GYVGXEWAOAAJEU-UHFFFAOYSA-N,Organic compounds,CC1=CC=C(C=C1)N(C)C,True,CC1=CC=C(C=C1)N(C)C,1,NPT
514,GYYDPBCUIJTIBM-DYOGSRDZSA-N,Organic compounds,CC1[C@H]([C@H]2C(C(O1)CO2)OC3[C@@H]([C@H]([C@H]([C@H](O3)CO)O)OC)O)O,True,CC1[C@H]([C@H]2C(C(O1)CO2)OC3[C@@H]([C@H]([C@H]([C@H](O3)CO)O)OC)O)O,0,NPT
515,GYZLOYUZLJXAJU-UHFFFAOYSA-N,Organic compounds,O(CC1OC1)CC1OC1,True,O(CC1OC1)CC1OC1,1,NIOSH
516,GZCRKMACGRBALK-VMPITWQZSA-N,Organic compounds,O=CN(/N=C/CC(C)C)C,True,O=CN(/N=C/CC(C)C)C,1,CCRIS
517,GZGZVOLBULPDFD-UHFFFAOYSA-N,Organic compounds,OCCNc1ccc(cc1[N+](=O)[O-])N,True,OCCNc1ccc(cc1[N+](=O)[O-])N,0,IARC
518,GZPBVLUEICLBOA-UHFFFAOYSA-N,Organic compounds,CN(c1c(C)cc(cc1C)O)C,True,CN(c1c(C)cc(cc1C)O)C,0,CPDBAS
519,GZVHEAJQGPRDLQ-UHFFFAOYSA-N,Organic compounds,Nc1nc(N)nc(n1)c1ccccc1,True,Nc1nc(N)nc(n1)c1ccccc1,0,CPDBAS
520,HAFQATMFFHYNPN-APGYLXFRSA-N,Organic compounds,CN1C2CC[C@@H]1CC(C2)NC(=O)c1cc(Cl)cc2c1OC(C2)(C)C.OC(=O)/C=C\C(=O)O,True,CN1C2CC[C@@H]1CC(C2)NC(=O)c1cc(Cl)cc2c1OC(C2)(C)C.OC(=O)/C=C\C(=O)O,0,CPDBAS
521,HAFQATMFFHYNPN-BSLJCGBVSA-N,Organic compounds,CN1[C@@H]2CC[C@H]1CC(C2)NC(=O)c1cc(Cl)cc2c1OC(C2)(C)C.OC(=O)/C=C\C(=O)O,True,CN1[C@@H]2CC[C@H]1CC(C2)NC(=O)c1cc(Cl)cc2c1OC(C2)(C)C.OC(=O)/C=C\C(=O)O,0,CPDB
522,HAGCCDDROWPBPR-UHFFFAOYSA-N,Organic compounds,O=NN1CSCSC1,True,O=NN1CSCSC1,0,CPDB
523,HAKZNKDZKQNRNW-UHFFFAOYSA-N,Organic compounds,CC1SC(C)SC(N1N=O)C,True,CC1SC(C)SC(N1N=O)C,1,CPDBAS
524,HAPOJKSPCGLOOD-UHFFFAOYSA-N,Organic compounds,c1ccc2c(c1)c1cc3ccccc3cc1C2,True,c1ccc2c(c1)c1cc3ccccc3cc1C2,0,IARC
525,HAWPXGHAZFHHAD-UHFFFAOYSA-N,Organic compounds,ClCCN(CCCl)C,True,ClCCN(CCCl)C,1,CPDB
526,HAXBIWFMXWRORI-UHFFFAOYSA-N,Organic compounds,c1ccc2c(c1)cc1c(c2)c2c3c1cccc3ccc2,True,c1ccc2c(c1)cc1c(c2)c2c3c1cccc3ccc2,1,CCRIS
527,HBHZKFOUIUMKHV-UHFFFAOYSA-N,Organic compounds,[O-][N+](=O)c1cc(ccc1N=Nc1c(O)ccc2c1cccc2)[N+](=O)[O-],True,[O-][N+](=O)c1cc(ccc1N=Nc1c(O)ccc2c1cccc2)[N+](=O)[O-],0,CCRIS
528,HBOMLICNUCNMMY-XLPZGREQSA-N,Organic compounds,OC[C@H]1O[C@H](C[C@@H]1N=[N+]=[N-])n1cc(C)c(=O)[nH]c1=O,True,OC[C@H]1O[C@H](C[C@@H]1N=[N+]=[N-])n1cc(C)c(=O)[nH]c1=O,1,CPDBAS
529,HCAJEUSONLESMK-UHFFFAOYSA-N,Organic compounds,OS(=O)(=O)NC1CCCCC1,True,OS(=O)(=O)NC1CCCCC1,1,CPDB
530,HCAUQPZEWLULFJ-UHFFFAOYSA-N,Organic compounds,c1ccc2c(c1)ccc1c2cccn1,True,c1ccc2c(c1)ccc1c2cccn1,0,CCRIS
531,HCTVWSOKIJULET-LQDWTQKMSA-M,Organic compounds,O=C(N[C@@H]1C(=O)N2[C@@H]1SC([C@@H]2C(=O)[O-])(C)C)COc1ccccc1.[K+],False,O=C(N[C@@H]1C(=O)N2[C@@H]1SC([C@@H]2C(=O)[O-])(C)C)COc1ccccc1,0,CCRIS
532,HCWZEPKLWVAEOV-UHFFFAOYSA-N,Organic compounds,Clc1ccc(cc1c1cc(Cl)ccc1Cl)Cl,True,Clc1ccc(cc1c1cc(Cl)ccc1Cl)Cl,0,CCRIS
533,HDEPBBATNLJTLO-UHFFFAOYSA-N,Organic compounds,OCCCN(C(=O)N)N=O,True,OCCCN(C(=O)N)N=O,1,CPDBAS
534,HDJBTCAJIMNXEW-PPHPATTJSA-N,Organic compounds,CN1CCC[C@H]1c1cccnc1.Cl,True,CN1CCC[C@H]1c1cccnc1.Cl,0,CPDBAS
535,HDTIFOGXOGLRCB-MDZDMXLPSA-N,Organic compounds,OCCOC(C1OCC(C1OCCO)OCCO)COCCOC(=O)CCCCCCC/C=C/CCCCCCCC,True,OCCOC(C1OCC(C1OCCO)OCCO)COCCOC(=O)CCCCCCC/C=C/CCCCCCCC,0,CCRIS
536,HDTIFOGXOGLRCB-UHFFFAOYSA-N,Organic compounds,CCCCCCCCC=CCCCCCCCC(=O)OCCOCC(C1C(C(CO1)OCCO)OCCO)OCCO,True,CCCCCCCCC=CCCCCCCCC(=O)OCCOCC(C1C(C(CO1)OCCO)OCCO)OCCO,1,NPT
537,HDZGCSFEDULWCS-UHFFFAOYSA-N,Organic compounds,CNN,True,CNN,1,CPDBAS
538,HEDRZPFGACZZDS-UHFFFAOYSA-N,Organic compounds,ClC(Cl)Cl,True,ClC(Cl)Cl,1,CPDBAS
539,HEDRZPFGACZZDS-VVKOMZTBSA-N,Organic compounds,[13C]([2H])(Cl)(Cl)Cl,True,[13C]([2H])(Cl)(Cl)Cl,1,CHEBI
540,HEFNNWSXXWATRW-UHFFFAOYSA-N,Organic compounds,CC(Cc1ccc(cc1)C(C(=O)O)C)C,True,CC(Cc1ccc(cc1)C(C(=O)O)C)C,0,CPDB
541,HERBOKBJKVUALN-UHFFFAOYSA-K,Organic compounds,[O-]C(=O)CN(CC(=O)[O-])CC(=O)[O-].O.[Na+].[Na+].[Na+],False,[O-]C(=O)CN(CC(=O)[O-])CC(=O)[O-].O,1,CPDBAS
542,HFACYLZERDEVSX-BJLRPUNDSA-N,Organic compounds,N([2H])(c1c([2H])c([2H])c(c(c1[2H])[2H])c1ccc(c(c1[2H])[2H])N)[2H],True,N([2H])(c1c([2H])c([2H])c(c(c1[2H])[2H])c1ccc(c(c1[2H])[2H])N)[2H],1,CHEBI
543,HFACYLZERDEVSX-UHFFFAOYSA-N,Organic compounds,Nc1ccc(cc1)c1ccc(cc1)N,True,Nc1ccc(cc1)c1ccc(cc1)N,1,CCRIS
544,HFHZKZSRXITVMK-UHFFFAOYSA-N,Organic compounds,CCCCC1C(=O)N(N(C1=O)c1ccc(cc1)O)c1ccccc1,True,CCCCC1C(=O)N(N(C1=O)c1ccc(cc1)O)c1ccccc1,0,IARC
545,HFIHPVIVQSWZBV-ROSXHPEZSA-N,Organic compounds,C[C@@H]1CCC[C@@H](N1CCCC(c1ccccn1)(c1ccccc1)O)C.Cl,True,C[C@@H]1CCC[C@@H](N1CCCC(c1ccccn1)(c1ccccc1)O)C.Cl,0,CPDBAS
546,HFIHPVIVQSWZBV-UBKAUKJESA-N,Organic compounds,C[C@@H]1CCC[C@@H](N1CCC[C@](c1ccccn1)(c1ccccc1)O)C.Cl,True,C[C@@H]1CCC[C@@H](N1CCC[C@](c1ccccn1)(c1ccccc1)O)C.Cl,0,CCRIS
547,HFXISSJBRAPVLG-UHFFFAOYSA-N,Organic compounds,Cc1ccc(c(c1)C)N.Cl,True,Cc1ccc(c(c1)C)N.Cl,1,CCRIS
548,HFZWRUODUSTPEG-UHFFFAOYSA-N,Organic compounds,Clc1ccc(c(c1)Cl)O,True,Clc1ccc(c(c1)Cl)O,0,CCRIS
549,HGAZMNJKRQFZKS-UHFFFAOYSA-N,Organic compounds,CC(=O)OC=C.ClC=C,True,CC(=O)OC=C.ClC=C,0,IARC
550,HGINCPLSRVDWNT-UHFFFAOYSA-N,Organic compounds,C=CC=O,True,C=CC=O,0,CCRIS
551,HGUFODBRKLSHSI-UHFFFAOYSA-N,Organic compounds,Clc1cc2Oc3cc(Cl)c(cc3Oc2cc1Cl)Cl,True,Clc1cc2Oc3cc(Cl)c(cc3Oc2cc1Cl)Cl,1,CPDBAS
552,HGZHAINHFBFXIU-UHFFFAOYSA-N,Organic compounds,Cc1ccc2c(c1)n(C(C)C)c(=O)nc2c1cccc(c1)O,True,Cc1ccc2c(c1)n(C(C)C)c(=O)nc2c1cccc(c1)O,0,CPDBAS
553,HIGQPQRQIQDZMP-DHZHZOJOSA-N,Organic compounds,C/C(=C\COC(=O)C)/CCC=C(C)C,True,C/C(=C\COC(=O)C)/CCC=C(C)C,0,CCRIS
554,HIMXGTXNXJYFGB-UHFFFAOYSA-N,Organic compounds,O=C1NC(=O)C(=O)C(=O)N1,True,O=C1NC(=O)C(=O)C(=O)N1,1,CCRIS
555,HITOXZPZGPXYHY-UJURSFKZSA-N,Organic compounds,O=C1C=C[C@@H]2O[C@H]1OC2,True,O=C1C=C[C@@H]2O[C@H]1OC2,0,CCRIS
556,HIZIFSYVXSKXIE-UHFFFAOYSA-N,Organic compounds,Clc1ccc(cc1)C(C(Cl)(Cl)Cl)c1ccccc1Cl.Clc1ccc(cc1)C(C(Cl)(Cl)Cl)c1ccc(cc1)Cl,True,Clc1ccc(cc1)C(C(Cl)(Cl)Cl)c1ccccc1Cl.Clc1ccc(cc1)C(C(Cl)(Cl)Cl)c1ccc(cc1)Cl,1,CCRIS
557,HJJVPARKXDDIQD-UHFFFAOYSA-N,Organic compounds,C1C(COC1(CN2C=NC=N2)C3=C(C=C(C=C3)Cl)Cl)Br,True,C1C(COC1(CN2C=NC=N2)C3=C(C=C(C=C3)Cl)Cl)Br,0,USEPA
558,HJKVPZJVBHWFCQ-BDXSIMOUSA-N,Organic compounds,Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2([C@H]1CCC2)C,True,Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2([C@H]1CCC2)C,0,CCRIS
559,HJMPSKKJHVWPBK-UHFFFAOYSA-N,Organic compounds,O=NN(CC(=O)O)C,True,O=NN(CC(=O)O)C,1,CCRIS
560,HJOVHMDZYOCNQW-UHFFFAOYSA-N,Organic compounds,CC1=CC(=O)CC(C1)(C)C,True,CC1=CC(=O)CC(C1)(C)C,1,CPDBAS
561,HJUFTIJOISQSKQ-UHFFFAOYSA-N,Organic compounds,CCOC(=O)NCCOc1ccc(cc1)Oc1ccccc1,True,CCOC(=O)NCCOc1ccc(cc1)Oc1ccccc1,1,CCRIS
562,HJVFIQKBLPQQDY-UHFFFAOYSA-N,Organic compounds,CCC1c2ccc(cc2C(=C1c1ccc(cc1)O)C)O,True,CCC1c2ccc(cc2C(=C1c1ccc(cc1)O)C)O,1,CCRIS
563,HKIOYBQGHSTUDB-UHFFFAOYSA-N,Organic compounds,ClC(SN1C(=O)c2c(C1=O)cccc2)(Cl)Cl,True,ClC(SN1C(=O)c2c(C1=O)cccc2)(Cl)Cl,1,CPDBAS
564,HKMTVMBEALTRRR-UHFFFAOYSA-N,Organic compounds,c1ccc2c(c1)c1ccc3c(c1C2)cccc3,True,c1ccc2c(c1)c1ccc3c(c1C2)cccc3,0,IARC
565,HLBLWEWZXPIGSM-UHFFFAOYSA-N,Organic compounds,Nc1ccc(cc1)Oc1ccc(cc1)N,True,Nc1ccc(cc1)Oc1ccc(cc1)N,1,CCRIS
566,HLVFKOKELQSXIQ-UHFFFAOYSA-N,Organic compounds,BrCC(C)C,True,BrCC(C)C,1,CCRIS
567,HMBBJSKXDBUNNT-UHFFFAOYSA-N,Organic compounds,Brc1cc(Br)c(cc1c1cc(Br)c(cc1Br)Br)Br,True,Brc1cc(Br)c(cc1c1cc(Br)c(cc1Br)Br)Br,1,CPDBAS
568,HMPMUMHAXRUBCH-UHFFFAOYSA-N,Organic compounds,CCCCN(C(=O)CCC(=O)OCC)N=O,True,CCCCN(C(=O)CCC(=O)OCC)N=O,1,CCRIS
569,HNBQFKZSMFFZQY-UHFFFAOYSA-L,Organic compounds,[O-]S(=O)(=O)c1cc(cc2c1c(N=Nc1ccc(cc1C)c1ccc(c(c1)C)N=Nc1ccc(cc1)OS(=O)(=O)c1ccc(cc1)C)c(cc2)O)S(=O)(=O)[O-].[Na+].[Na+],False,[O-]S(=O)(=O)c1cc(cc2c1c(N=Nc1ccc(cc1C)c1ccc(c(c1)C)N=Nc1ccc(cc1)OS(=O)(=O)c1ccc(cc1)C)c(cc2)O)S(=O)(=O)[O-],1,CCRIS
570,HNQBPUIXFDQDRJ-UHFFFAOYSA-N,Organic compounds,OCCN(N=O)CC,True,OCCN(N=O)CC,1,CCRIS
571,HNURKXXMYARGAY-UHFFFAOYSA-N,Organic compounds,OCc1cc(c(c(c1)C(C)(C)C)O)C(C)(C)C,True,OCc1cc(c(c(c1)C(C)(C)C)O)C(C)(C)C,0,CPDBAS
572,HNYOPLTXPVRDBG-UHFFFAOYSA-N,Organic compounds,O=C1CC(=O)NC(=O)N1,True,O=C1CC(=O)NC(=O)N1,0,CPDB
573,HOEFWOBLOGZQIQ-UHFFFAOYSA-N,Organic compounds,S=C(N1CCOCC1)SN1CCOCC1,True,S=C(N1CCOCC1)SN1CCOCC1,1,CPDBAS
574,HOPRIFATEWRIEO-YSKRITFZSA-J,Organic compounds,Nc1cc(cc2c1C(=O)/C(=N/Nc1ccc(cc1)c1ccc(cc1)N/N=C\1/C(=O)c3c(N)cc(cc3C=C1S(=O)(=O)[O-])S(=O)(=O)[O-])/C(=C2)S(=O)(=O)[O-])S(=O)(=O)[O-].[Na+].[Na+].[Na+].[Na+],False,Nc1cc(cc2c1C(=O)/C(=N/Nc1ccc(cc1)c1ccc(cc1)N/N=C\1/C(=O)c3c(N)cc(cc3C=C1S(=O)(=O)[O-])S(=O)(=O)[O-])/C(=C2)S(=O)(=O)[O-])S(=O)(=O)[O-],1,CCRIS
575,HOQADATXFBOEGG-UHFFFAOYSA-N,Organic compounds,CCOP(=S)(NC(C)C)OC1=CC=CC=C1C(=O)OC(C)C,True,CCOP(=S)(NC(C)C)OC1=CC=CC=C1C(=O)OC(C)C,0,USEPA
576,HPCMIAPGRVJDFO-UHFFFAOYSA-L,Organic compounds,[O-]S(=O)(=O)[O-].Cc1ccc(cc1)[N+]#N,True,[O-]S(=O)(=O)[O-].Cc1ccc(cc1)[N+]#N,1,CCRIS
577,HPFHYRNETZEPIV-UHFFFAOYSA-N,Organic compounds,S=C(N1CCCCC1)SSSSSSC(=S)N1CCCCC1,True,S=C(N1CCCCC1)SSSSSSC(=S)N1CCCCC1,0,CPDBAS
578,HPNMFZURTQLUMO-UHFFFAOYSA-N,Organic compounds,CCNCC,True,CCNCC,0,NPT
579,HPOWMHUJHHIQGP-UHFFFAOYSA-L,Organic compounds,CCCCN(C(=S)[S-])CCCC.CCCCN(C(=S)[S-])CCCC.[Ni+2],False,CCCCN(C(=S)[S-])CCCC.CCCCN(C(=S)[S-])CCCC,0,CPDBAS
